Year,District,week_index,Avg_rainfall,Avg_Temperature,Avg_Humidity,Population,Elevation_m_y,River_Status_y,Area_sq_km_y,Sanitation_Index_y,Malaria_cases,AD_cases,Typhoid_cases,Flood_Inundation,Mean_NDVI,Stagnant_Water
2024,Umerkot,32,1.3375,29.6686,74.7046,1159831.0,12.0,0.0,5608.0,0.35,2355,2937,37,0.649206052850878,,0.6135638140428686
2024,Awaran,32,,,,178958.0,500.0,0.0,29510.0,0.2,51,23,7,0.445645616713168,0.003638787604408,0.2716558714426782
2024,Barkhan,32,3.4625,27.1439,83.9446,210249.0,1100.0,0.0,3514.0,0.2,126,115,53,0.1347368426749974,0.1380645041572025,0.08967066702822
2024,Chagai,32,0.1125,34.2361,37.3351,269192.0,919.0,0.0,44748.0,0.2,53,142,26,0.7593420311628847,0.0196392395592456,0.8217741686929259
2024,Chaman,32,,,,466218.0,1340.0,0.0,1341.0,0.2,80,147,19,,,
2024,Dera Bugti,32,3.6625,29.0283,83.7938,355274.0,250.0,0.0,10160.0,0.2,166,96,12,0.2260542533963793,0.0588074489539021,0.2049835299395183
2024,Duki,32,,,,205044.0,1100.0,0.0,4233.0,0.2,16,55,9,,,
2024,Hub,32,0.7625,28.2004,82.4209,382885.0,,,,,80,112,1,,,
2024,Jaffarabad,32,,,,594558.0,55.0,1.0,1643.0,0.2,828,525,4,,0.0817761257015515,
2024,Jhal Magsi,32,,,,203368.0,60.0,0.0,3615.0,0.2,351,277,7,,0.0548925409404979,
2024,Kalat,32,2.15,22.8909,68.1846,271560.0,2000.0,0.0,7654.0,0.2,82,72,38,0.5940951143956549,0.0548932911313687,0.3803454917151786
2024,Kharan,32,0.2125,33.2296,46.7253,260352.0,700.0,0.0,14958.0,0.2,40,152,4,0.7455856011812816,0.0178394173051369,0.6853222606433375
2024,Khuzdar,32,8.325,25.6306,82.0431,997214.0,1237.0,0.0,35380.0,0.2,292,324,39,0.3640997668860631,0.0409654490555272,0.1705682745291299
2024,Killa Abdullah,32,0.3,32.5765,31.431,361971.0,1500.0,0.0,3553.0,0.2,25,177,33,,0.0519460951955986,
2024,Killa Saifullah,32,2.35,26.0187,73.8757,380200.0,1500.0,0.0,6831.0,0.2,172,257,17,0.4308168400282489,0.0623152647656553,0.4114424559025153
2024,Kohlu,32,4.125,26.627,80.3048,260220.0,1000.0,0.0,7610.0,0.2,210,307,60,0.1725582963113672,0.0667249520035731,0.1501948018426463
2024,Lasbella,32,4.55,27.3279,87.2996,680977.0,,,,,328,498,4,,,
2024,Loralai,32,1.3625,25.3774,80.7497,272432.0,1400.0,0.0,3785.0,0.2,79,277,21,0.2517990720487688,0.09234954849871,0.2317215952968137
2024,Mastung,32,1.8875,26.8968,56.1707,313271.0,1700.0,0.0,3308.0,0.2,165,297,45,,0.0591381265809742,
2024,Naseerabad,32,5.95,31.7411,73.3971,563315.0,,,,,153,291,54,,,
2024,Panjgur,32,1.4625,25.6149,80.5964,509781.0,900.0,0.0,16891.0,0.2,116,117,5,0.519487647371632,0.0112327016810356,0.4737621629395548
2024,Quetta,32,1.825,27.5022,55.0348,2595492.0,1680.0,0.0,3447.0,0.75,20,532,65,,0.0598571310785364,
2024,Sherani,32,,,,191687.0,1500.0,0.0,2700.0,0.2,18,29,9,,,
2024,Sibi,32,6.8125,31.3908,79.9179,224148.0,130.0,0.0,7121.0,0.2,64,54,9,,0.0409289411347168,
2024,Sohbat pur,32,4.35,31.8223,72.6544,240106.0,,,,,211,355,21,,,
2024,Surab,32,5.45,22.5367,74.4453,279038.0,,,,,25,24,1,,,
2024,Usta Muhammad,32,13.0625,31.629,74.3448,,,,,,313,913,13,,,
2024,Washuk,32,3.975,24.0341,76.0098,302623.0,700.0,0.0,33093.0,0.2,104,248,9,,,
2024,Zhob,32,1.1125,28.3792,61.9284,355692.0,1400.0,0.0,20297.0,0.2,112,208,21,0.3050291114940003,0.0554844313242891,0.2621675178041194
2024,Ziarat,32,,,,189535.0,2400.0,0.0,3301.0,0.2,109,86,26,,0.1007317334132814,
2024,Abbottabad,32,9.0875,23.9171,89.2687,1419072.0,1256.0,0.0,1967.0,0.75,32,1454,38,0.0012055603278934,,0.0
2024,Bajaur,32,3.9375,23.7904,83.1783,,900.0,0.0,1290.0,0.2,273,1437,5,,,
2024,Bannu,32,9.375,29.6917,78.243,1357890.0,312.0,1.0,1227.0,0.2,1785,918,124,0.5021421820339768,,0.4356496590889175
2024,Battagram,32,15.35,25.3008,84.9204,335984.0,1036.0,0.0,1301.0,0.2,185,165,0,,,
2024,Buner,32,10.75,26.625,83.527,,700.0,0.0,1865.0,0.35,360,434,16,0.0169184865111808,,2.3318121035324588e-05
2024,Charsadda,32,17.4375,28.4235,81.896,1835504.0,300.0,2.0,996.0,0.2,246,703,30,,,
2024,Chitral Lower,32,0.3,26.9454,59.3812,,1500.0,1.0,6458.0,0.35,31,1261,15,0.2143490101332728,0.0357883180667301,0.0823984318407669
2024,Chitral Upper,32,0.3,26.9454,59.3812,195528.0,2500.0,1.0,8392.0,0.2,5,227,4,0.2143490101332728,0.0357883180667301,0.0823984318407669
2024,D.I. Khan,32,6.225,30.9495,77.501,1829811.0,,,,,356,1232,0,,,
2024,Dir Lower,32,13.35,28.8416,82.8149,,800.0,1.0,1583.0,0.35,195,2317,47,,,
2024,Dir Upper,32,4.325,23.9456,80.4691,,1200.0,1.0,3699.0,0.35,16,1627,6,,,
2024,Hangu,32,8.1875,26.7633,82.8996,528902.0,900.0,0.0,1097.0,0.2,143,84,0,0.1367327943677099,,0.0449258673667253
2024,Haripur,32,12.55,27.5964,83.7972,1174783.0,605.0,2.0,1725.0,0.65,23,1426,27,0.1056310050684865,,0.096437736021035
2024,Karak,32,4.8,28.2989,81.536,815878.0,500.0,0.0,3372.0,0.2,227,326,3,0.5378204859026494,,0.3045193463341668
2024,Khyber,32,8.2125,25.9721,85.0261,1146267.0,1000.0,0.0,2576.0,0.2,316,441,34,0.1167456105162465,,0.0199031073533496
2024,Kohat,32,8.125,28.2432,80.9284,1234661.0,500.0,0.0,2545.0,0.65,174,536,11,0.0909257672210932,,0.007013692033856
2024,Kohistan Lower,32,2.8125,10.1911,84.089,340017.0,1500.0,2.0,1200.0,0.2,4,221,69,0.0626474128196612,,0.0314980245445963
2024,Kohistan Upper,32,2.8125,10.1911,84.089,422947.0,2500.0,2.0,4000.0,0.2,18,581,1,0.0626474128196612,,0.0314980245445963
2024,Kolai Palas,32,2.8125,10.1911,84.089,280162.0,,,,,6,61,1,,,
2024,L & C Kurram,32,2.875,19.3538,87.2601,,,,,,29,56,10,,,
2024,Lakki Marwat,32,3.825,30.2395,76.8144,1040856.0,250.0,1.0,3164.0,0.2,228,750,9,0.840356826587354,0.0427339523571601,0.722033782207406
2024,Malakand,32,8.1625,26.4973,83.1574,,700.0,1.0,952.0,0.2,95,1238,40,,,
2024,Mansehra,32,9.25,24.8538,83.7374,1797177.0,1000.0,0.0,4579.0,0.2,4,1143,22,0.0967852853485145,,0.0276882856151501
2024,Mardan,32,15.625,28.3084,82.182,2744898.0,300.0,0.0,1632.0,0.65,48,855,0,0.070035837256693,,0.0039856650973227
2024,Mohmand,32,8.1625,26.4973,83.1574,553933.0,600.0,0.0,2296.0,0.2,218,158,16,0.7115251897860593,,0.383318544809228
2024,North Waziristan,32,1.5,17.9062,77.9971,693332.0,1000.0,1.0,4707.0,0.2,10,32,1,0.1621535553780644,0.1380762182414929,0.0776989781920068
2024,Nowshera,32,13.35,28.9001,82.8213,1740705.0,280.0,2.0,1748.0,0.65,97,2244,20,0.2663335326442869,,0.1830158594573047
2024,Orakzai,32,7.8625,25.7065,84.661,387561.0,1200.0,0.0,1538.0,0.2,10,4,0,0.0881896600362344,,0.0009991098127472
2024,Peshawar,32,9.675,28.2547,82.0014,4758762.0,330.0,0.0,1257.0,0.75,71,3754,82,,,
2024,SD Peshawar,32,,,,,,,,,2,4,0,,,
2024,SD Tank,32,8.9875,30.6977,76.336,,,,,,84,37,0,,,
2024,Shangla,32,16.5,19.3745,90.5102,,2000.0,2.0,1586.0,0.35,1562,2278,12,0.0059705601036964,,0.0022776516609957
2024,SWA,32,,,,,,,,,158,118,34,,,
2024,Swabi,32,12.175,28.0838,82.6538,1894600.0,340.0,2.0,1543.0,0.65,77,1891,50,0.0764166149013082,,0.0616242190728208
2024,Swat,32,10.675,25.7287,85.7566,,980.0,1.0,5337.0,0.35,67,4263,30,0.1417283585069544,,0.0502401686375684
2024,Tank,32,8.9875,30.6977,76.336,470293.0,250.0,0.0,1679.0,0.2,206,361,39,0.6065301302579784,0.1123946826736013,0.3727038747664208
2024,Tor Ghar,32,11.4625,27.6804,82.8189,200445.0,,,,,240,101,0,,,
2024,Upper Kurram,32,2.875,19.3538,87.2601,785434.0,,,,,36,222,12,,,
2024,Badin,33,2.2,29.8216,74.4498,1947081.0,9.0,1.0,6726.0,0.35,7169,4922,93,0.7046981744198095,,
2024,Dadu,33,21.8857,31.4084,72.5479,1742320.0,40.0,2.0,19070.0,0.35,4205,3164,114,0.5275224716524957,0.0880070902362251,
2024,Ghotki,33,25.9857,31.8138,70.1378,1772609.0,72.0,1.0,6083.0,0.35,1952,1697,0,0.6108798659862842,0.2212447297218731,0.679779288986099
2024,Hyderabad,33,4.0143,30.5354,72.259,2432540.0,20.0,2.0,993.0,0.75,534,1675,10,0.3515339738433484,,
2024,Jacobabad,33,10.2857,32.0548,70.0159,1174097.0,55.0,0.0,2686.0,0.35,713,862,49,0.6299067206423407,0.2164752210431115,0.2301099600211099
2024,Jamshoro,33,3.9857,30.6287,71.9307,1117308.0,33.0,2.0,11204.0,0.35,1836,2135,55,,,
2024,Kamber,33,17.5143,31.7059,71.2279,1514869.0,50.0,0.0,5599.0,0.2,4574,2342,17,,,
2024,Karachi Central,33,,,,3822325.0,,,,,58,1175,103,0.0,,
2024,Karachi East,33,,,,3950031.0,,,,,55,407,1,0.0580961189326208,,
2024,Karachi Keamari,33,,,,2068451.0,,,,,0,245,5,,,
2024,Karachi Korangi,33,,,,3128971.0,,,,,46,367,2,,,
2024,Karachi Malir,33,,,,2403959.0,,,,,405,2114,29,,,
2024,Karachi South,33,,,,2329764.0,,,,,39,95,0,0.1171006865286661,,
2024,Karachi West,33,,,,2679380.0,,,,,141,881,29,0.3200956072033188,,0.376879077243075
2024,Kashmore,33,17.7286,31.6789,70.7378,1233957.0,60.0,2.0,2592.0,0.35,1552,593,17,,,
2024,Khairpur,33,17.3429,31.4807,70.8193,2597535.0,53.0,2.0,15910.0,0.5,4503,3258,225,0.89099913871687,0.1310515568192405,0.1750544460013843
2024,Larkana,33,14.4286,31.7259,70.6901,1784453.0,48.0,2.0,1906.0,0.5,6761,2509,37,0.7518321711600844,0.1174625699970318,
2024,Matiari,33,3.9429,30.7755,71.1912,849383.0,25.0,2.0,1417.0,0.2,1789,1787,8,,,
2024,Mirpurkhas,33,8.1857,30.4179,72.9634,1681386.0,16.0,0.0,2925.0,0.5,4074,3518,6,,,
2024,Naushero Feroze,33,20.1714,31.1456,74.4578,1777082.0,38.0,2.0,2945.0,0.2,1943,1307,98,0.3313045461602994,0.3016254990739018,
2024,Sanghar,33,5.8429,30.3224,73.7577,2308465.0,16.0,1.0,10608.0,0.2,3266,1485,17,0.4876591053772294,0.2052835521954326,0.2147067430291375
2024,Shaheed Benazirabad,33,5.5714,30.9814,74.2691,1845102.0,30.0,2.0,4502.0,0.5,1707,2242,115,0.4381553707318054,0.2461096814390704,
2024,Shikarpur,33,17.2857,31.47,71.9574,1386330.0,52.0,1.0,2512.0,0.35,2393,1291,6,0.846145758862862,0.1728891091246537,
2024,Sujawal,33,1.6857,29.4881,76.2841,839292.0,,,,,3421,3437,0,,,
2024,Sukkur,33,21.7286,31.4821,70.5402,1639897.0,65.0,2.0,5165.0,0.75,2287,1267,5,0.7179629399846572,0.1357605533482934,
2024,Tando Allahyar,33,3.5143,30.2655,73.3799,922012.0,18.0,0.0,2343.0,0.2,2041,1856,15,,,
2024,Tando Muhammad Khan,33,2.6,29.8651,74.9686,726119.0,14.0,2.0,1733.0,0.2,2547,1681,0,,,
2024,Tharparkar,33,1.3429,29.3216,77.4912,1778407.0,56.0,0.0,19638.0,0.35,3365,3510,51,0.5498139325769926,,0.6238442887914539
2024,Thatta,33,0.6571,29.5575,76.065,1083191.0,10.0,2.0,17355.0,0.35,2261,3051,23,0.6683335853341734,,
2024,Umerkot,33,2.3714,30.1958,72.7774,1159831.0,12.0,0.0,5608.0,0.35,2316,2504,28,0.5473039740417213,,0.6221248730640847
2024,Awaran,33,,,,178958.0,500.0,0.0,29510.0,0.2,30,13,4,0.481510381502685,0.028959053630105,0.3245314998083485
2024,Barkhan,33,6.9714,26.5348,83.267,210249.0,1100.0,0.0,3514.0,0.2,112,94,35,0.1798732193560109,0.1688642760395899,0.0745182311033158
2024,Chagai,33,0.0,35.3563,32.5707,269192.0,919.0,0.0,44748.0,0.2,47,141,32,0.8412952855766304,0.0284425179802121,0.8155099060969605
2024,Chaman,33,,,,466218.0,1340.0,0.0,1341.0,0.2,69,112,43,,,
2024,Dera Bugti,33,12.3714,28.5624,82.6169,355274.0,250.0,0.0,10160.0,0.2,156,79,19,0.5137399741574785,0.1110441676473828,0.1917547982254585
2024,Harnai,33,,,,127571.0,,,,,104,118,0,,,
2024,Hub,33,1.0571,28.4272,81.9643,382885.0,,,,,49,98,1,,,
2024,Jaffarabad,33,,,,594558.0,55.0,1.0,1643.0,0.2,721,441,5,0.7885090584253437,0.0973066157610217,
2024,Jhal Magsi,33,,,,203368.0,60.0,0.0,3615.0,0.2,399,199,6,0.7017834645188573,0.0771369599710151,
2024,Kalat,33,1.4571,24.3601,59.3651,271560.0,2000.0,0.0,7654.0,0.2,83,62,47,0.2982374343831302,0.0665486597647645,0.3607786822620751
2024,Kharan,33,0.2429,34.9392,40.5652,260352.0,700.0,0.0,14958.0,0.2,35,148,0,0.710004801444447,0.0261393561792002,0.6817413035447295
2024,Khuzdar,33,13.0286,25.8904,80.0267,997214.0,1237.0,0.0,35380.0,0.2,242,424,39,0.12223028712754,0.0682944141732255,0.178065065037978
2024,Killa Abdullah,33,0.0,33.1737,28.8273,361971.0,1500.0,0.0,3553.0,0.2,44,257,84,0.6821015469165336,0.050291143275897,
2024,Killa Saifullah,33,2.0714,26.1412,68.9355,380200.0,1500.0,0.0,6831.0,0.2,157,171,6,0.682123453483482,0.0601211372194741,
2024,Kohlu,33,9.9857,25.533,83.5582,260220.0,1000.0,0.0,7610.0,0.2,164,249,65,0.2620215552427805,0.1138134951880004,0.1384813519204999
2024,Lasbella,33,2.0,27.3493,86.9398,680977.0,,,,,336,461,5,,,
2024,Loralai,33,3.5,25.4049,75.0457,272432.0,1400.0,0.0,3785.0,0.2,72,283,27,0.3758377058415824,0.0970242329511029,0.2211419003656555
2024,Mastung,33,0.3286,26.6098,63.451,313271.0,1700.0,0.0,3308.0,0.2,143,318,40,0.3506306036228912,0.0652661988188171,
2024,Naseerabad,33,15.0857,31.8539,71.0068,563315.0,,,,,143,252,50,,,
2024,Nushki,33,1.9429,34.2232,37.4698,207834.0,900.0,0.0,5797.0,0.2,23,184,0,,,
2024,Panjgur,33,0.2286,28.1007,65.03,509781.0,900.0,0.0,16891.0,0.2,223,188,11,0.5501880192979973,0.0321915949939382,0.4583429969923729
2024,Pishin,33,0.0286,29.8051,42.852,835482.0,1550.0,0.0,6218.0,0.2,57,354,58,0.6328097281128378,0.0588192250496725,
2024,Quetta,33,0.5286,27.2971,58.5239,2595492.0,1680.0,0.0,3447.0,0.75,28,504,63,0.4203148771721144,0.0526774615404273,
2024,Sherani,33,,,,191687.0,1500.0,0.0,2700.0,0.2,18,30,6,,,
2024,Sibi,33,9.5857,31.5724,76.0028,224148.0,130.0,0.0,7121.0,0.2,95,111,21,0.1206759575531756,0.1062243701852322,
2024,Sohbat pur,33,12.8571,31.9309,70.4249,240106.0,,,,,188,298,18,,,
2024,Surab,33,6.2857,22.1187,82.7508,279038.0,,,,,46,43,0,,,
2024,Usta Muhammad,33,12.5286,32.0871,70.0478,,,,,,233,799,12,,,
2024,Zhob,33,1.9857,27.4866,64.4391,355692.0,1400.0,0.0,20297.0,0.2,123,138,15,0.5636436193101239,0.0507048041111705,0.2118962583929661
2024,Abbottabad,33,7.4857,24.0965,85.9488,1419072.0,1256.0,0.0,1967.0,0.75,21,1459,49,0.0913190508928073,,0.0004738103643694
2024,Bajaur,33,4.3429,24.1185,76.3463,,900.0,0.0,1290.0,0.2,275,1246,3,0.0377432708831071,,
2024,Bannu,33,10.9286,29.3865,77.7779,1357890.0,312.0,1.0,1227.0,0.2,1473,849,70,0.4982927448316095,,0.4340221249051722
2024,Battagram,33,6.6429,25.3225,84.5292,335984.0,1036.0,0.0,1301.0,0.2,0,226,0,,,
2024,Buner,33,11.5857,26.5547,83.4458,,700.0,0.0,1865.0,0.35,243,312,8,0.0020636579414004,,2.3318121035324588e-05
2024,Charsadda,33,8.0286,28.6049,80.9416,1835504.0,300.0,2.0,996.0,0.2,207,652,31,0.0312380883083723,,
2024,Chitral Lower,33,0.0143,27.0208,58.1321,,1500.0,1.0,6458.0,0.35,34,906,12,0.0949663560445381,0.0403950419699875,0.0667367793622168
2024,Chitral Upper,33,0.0143,27.0208,58.1321,195528.0,2500.0,1.0,8392.0,0.2,8,225,14,0.0949663560445381,0.0403950419699875,0.0667367793622168
2024,D.I. Khan,33,8.8857,29.8109,81.0073,1829811.0,,,,,334,988,2,,,
2024,Dir Lower,33,7.1,29.1095,80.4401,,800.0,1.0,1583.0,0.35,108,2303,40,,,
2024,Dir Upper,33,3.3286,24.1937,75.6935,,1200.0,1.0,3699.0,0.35,11,745,2,,,
2024,Hangu,33,5.9857,26.5527,81.6254,528902.0,900.0,0.0,1097.0,0.2,22,147,NR,0.0748707146731115,,0.0575692849258674
2024,Haripur,33,5.7714,27.6616,82.7215,1174783.0,605.0,2.0,1725.0,0.65,25,1222,24,0.1378784918599749,,0.1000230817952151
2024,Karak,33,5.5857,27.9119,81.6876,815878.0,500.0,0.0,3372.0,0.2,256,338,7,0.3670352377799506,,0.3975884562465551
2024,Khyber,33,6.9571,26.6049,81.1384,1146267.0,1000.0,0.0,2576.0,0.2,292,547,61,0.0614108652163641,,0.0188330122680726
2024,Kohat,33,7.0571,28.245,78.7565,1234661.0,500.0,0.0,2545.0,0.65,162,467,11,0.2177501925404484,,0.0219181458859407
2024,Kohistan Lower,33,4.8571,10.28,83.2808,340017.0,1500.0,2.0,1200.0,0.2,7,154,0,0.1474240555455264,0.1782743712617132,0.0296032713091943
2024,Kohistan Upper,33,4.8571,10.28,83.2808,422947.0,2500.0,2.0,4000.0,0.2,18,416,6,0.1474240555455264,0.1782743712617132,0.0296032713091943
2024,Kolai Palas,33,4.8571,10.28,83.2808,280162.0,,,,,7,73,0,,,
2024,L & C Kurram,33,4.1286,18.7029,87.0658,,,,,,43,42,5,,,
2024,Lakki Marwat,33,4.0714,29.5945,78.2267,1040856.0,250.0,1.0,3164.0,0.2,192,757,4,0.791075013172606,,0.7593946585825374
2024,Malakand,33,6.7,26.8415,79.1088,,700.0,1.0,952.0,0.2,13,1058,27,0.0093908921560687,,
2024,Mansehra,33,10.2571,24.9418,82.0583,1797177.0,1000.0,0.0,4579.0,0.2,6,884,10,0.1195248368063742,0.2226541046494767,0.0293511425340174
2024,Mardan,33,7.6571,28.4392,81.4223,2744898.0,300.0,0.0,1632.0,0.65,14,817,0,0.0058966849411925,,0.0033813505726934
2024,Mohmand,33,6.7,26.8415,79.1088,553933.0,600.0,0.0,2296.0,0.2,236,169,8,0.1764734623981485,,0.2845312037858621
2024,North Waziristan,33,3.0,17.0851,79.2594,693332.0,1000.0,1.0,4707.0,0.2,47,58,2,0.1739380703033209,,0.0743635808672164
2024,Nowshera,33,7.1,29.168,80.4473,1740705.0,280.0,2.0,1748.0,0.65,82,2076,20,0.1489736450232379,,0.1829902337632755
2024,Orakzai,33,8.4286,25.4945,82.7751,387561.0,1200.0,0.0,1538.0,0.2,21,40,0,0.0240924903661161,,0.0163164427615865
2024,Peshawar,33,10.2571,28.5397,80.561,4758762.0,330.0,0.0,1257.0,0.75,95,3936,107,0.0871217152361861,,
2024,SD Peshawar,33,,,,,,,,,0,5,0,,,
2024,SD Tank,33,8.5143,29.8723,76.9844,,,,,,37,9,0,,,
2024,Shangla,33,7.6714,19.5565,87.9347,,2000.0,2.0,1586.0,0.35,1136,1813,6,0.0064363114122427,0.0014128961710593,0.0027143661049194
2024,SWA,33,,,,,,,,,164,111,18,,,
2024,Swabi,33,11.7,28.1723,81.477,1894600.0,340.0,2.0,1543.0,0.65,68,1781,37,0.0780771198940429,,0.0611497108893333
2024,Swat,33,6.8,25.7066,84.6658,,980.0,1.0,5337.0,0.35,44,2317,43,0.0841919587193229,0.1400197726580471,0.0565508347328739
2024,Tank,33,8.5143,29.8723,76.9844,470293.0,250.0,0.0,1679.0,0.2,246,213,40,0.620916038797849,,0.5726966246940445
2024,Tor Ghar,33,4.3143,27.8516,82.2592,200445.0,,,,,144,108,2,,,
2024,Upper Kurram,33,4.1286,18.7029,87.0658,785434.0,,,,,29,207,20,,,
2024,Badin,34,2.6143,30.4061,69.8959,1947081.0,9.0,1.0,6726.0,0.35,8031,4688,103,0.4032795548727804,,0.3785194253295809
2024,Dadu,34,20.4143,30.0876,78.431,1742320.0,40.0,2.0,19070.0,0.35,3818,3397,117,0.4148376839264792,0.1245625499186217,0.3690506476492375
2024,Ghotki,34,4.5571,30.5341,77.3068,1772609.0,72.0,1.0,6083.0,0.35,2129,2237,0,0.5922042260987842,0.2212596320131801,0.5472374825921862
2024,Hyderabad,34,0.9,30.1949,72.125,2432540.0,20.0,2.0,993.0,0.75,288,2292,11,0.1873891989279701,,0.1763271648461748
2024,Jacobabad,34,3.8571,30.5569,78.8426,1174097.0,55.0,0.0,2686.0,0.35,733,944,49,0.6467582878427578,0.2128158742421497,0.4734184979699221
2024,Jamshoro,34,1.3286,29.8813,74.5142,1117308.0,33.0,2.0,11204.0,0.35,1840,2482,38,,,
2024,Kamber,34,10.7857,30.2601,80.8281,1514869.0,50.0,0.0,5599.0,0.2,4929,2263,16,,,
2024,Karachi Central,34,,,,3822325.0,,,,,98,1277,122,0.0,,0.0
2024,Karachi East,34,,,,3950031.0,,,,,60,562,6,0.0567373457107297,,0.0364585117436828
2024,Karachi Keamari,34,,,,2068451.0,,,,,2,289,1,,,
2024,Karachi Korangi,34,,,,3128971.0,,,,,50,407,0,,,
2024,Karachi Malir,34,,,,2403959.0,,,,,425,2159,40,,,
2024,Karachi South,34,,,,2329764.0,,,,,42,64,0,0.1370972994802183,,0.1029271914854812
2024,Karachi West,34,,,,2679380.0,,,,,156,799,27,0.2487258576696494,,0.1816379378190097
2024,Kashmore,34,2.5857,30.4825,77.4465,1233957.0,60.0,2.0,2592.0,0.35,1514,614,6,,,
2024,Khairpur,34,3.3429,30.179,80.0101,2597535.0,53.0,2.0,15910.0,0.5,5754,3502,230,0.6810233110012711,0.162199236909563,0.7884216400535502
2024,Larkana,34,7.6857,30.3024,80.2964,1784453.0,48.0,2.0,1906.0,0.5,6751,2608,24,0.6144448510668167,0.1145707685479537,0.5880824230541621
2024,Matiari,34,1.0429,30.3475,71.4737,849383.0,25.0,2.0,1417.0,0.2,1783,2016,10,,,
2024,Mirpurkhas,34,0.8571,30.5586,70.5626,1681386.0,16.0,0.0,2925.0,0.5,5365,3761,25,,,
2024,Naushero Feroze,34,19.4571,29.8423,81.1049,1777082.0,38.0,2.0,2945.0,0.2,2255,1720,127,0.1945763973260691,0.261998493441039,0.1768484159873282
2024,Sanghar,34,1.4857,29.9501,75.6616,2308465.0,16.0,1.0,10608.0,0.2,3614,1561,24,0.4299142524972896,0.2461780353877515,0.3967274808197786
2024,Shaheed Benazirabad,34,3.7286,30.1602,77.3344,1845102.0,30.0,2.0,4502.0,0.5,2124,2399,105,0.3193257995284929,0.2514885945610993,0.2789377332921234
2024,Shikarpur,34,6.3571,30.0989,80.8135,1386330.0,52.0,1.0,2512.0,0.35,2898,1461,6,0.6508657470644245,0.1731515887655886,0.5993663877090429
2024,Sujawal,34,0.8714,29.9831,71.8795,839292.0,,,,,2468,3015,0,,,
2024,Sukkur,34,6.0286,30.2521,79.3421,1639897.0,65.0,2.0,5165.0,0.75,2678,1582,12,0.6261296225166978,0.1338818731041185,0.623664320564876
2024,Tando Allahyar,34,0.7714,30.3271,71.066,922012.0,18.0,0.0,2343.0,0.2,2783,1670,41,,,
2024,Tando Muhammad Khan,34,0.9429,30.3835,70.4108,726119.0,14.0,2.0,1733.0,0.2,2496,1810,1,,,
2024,Tharparkar,34,1.4857,31.2647,64.8312,1778407.0,56.0,0.0,19638.0,0.35,3236,3474,39,0.5000737483361947,0.1923733270600684,0.4113305759519123
2024,Thatta,34,0.5429,29.9182,72.2845,1083191.0,10.0,2.0,17355.0,0.35,2069,2669,15,0.5695472124532545,0.102872441169846,0.5257580957024862
2024,Umerkot,34,1.4143,30.5098,69.8112,1159831.0,12.0,0.0,5608.0,0.35,2215,2456,28,0.4280524174601708,0.1584838873613566,0.3853146644087542
2024,Awaran,34,,,,178958.0,500.0,0.0,29510.0,0.2,75,32,0,0.4701009741123679,0.0379799189982059,0.3446745015068328
2024,Barkhan,34,2.6571,25.639,85.0234,210249.0,1100.0,0.0,3514.0,0.2,76,132,1,0.0665423138773312,0.1182359086724309,0.0564991003762062
2024,Chagai,34,0.0,32.3006,22.4561,269192.0,919.0,0.0,44748.0,0.2,217,51,2,0.794144926777268,0.0357491503844392,0.8385600762292756
2024,Chaman,34,,,,466218.0,1340.0,0.0,1341.0,0.2,144,49,0,,,
2024,Dera Bugti,34,3.0286,27.5871,86.0101,355274.0,250.0,0.0,10160.0,0.2,44,141,0,0.2587318727504684,0.0393414016798706,0.2371679017585226
2024,Duki,34,,,,205044.0,1100.0,0.0,4233.0,0.2,75,41,10,,,
2024,Harnai,34,,,,127571.0,,,,,11,77,3,,,
2024,Hub,34,0.8286,28.8859,76.2687,382885.0,,,,,31,77,0,,,
2024,Jaffarabad,34,,,,594558.0,55.0,1.0,1643.0,0.2,77,856,30,0.7268155116729188,0.1512672016098399,0.6832676967597527
2024,Jhal Magsi,34,,,,203368.0,60.0,0.0,3615.0,0.2,239,105,12,0.4779695029157859,,0.4546818624159318
2024,Kalat,34,1.2714,21.764,51.8699,271560.0,2000.0,0.0,7654.0,0.2,2,59,0,0.3060834950387592,,0.1339251702211132
2024,Kharan,34,0.1857,31.7788,35.0949,260352.0,700.0,0.0,14958.0,0.2,381,51,0,0.738926825139316,0.0366064343550564,0.6649710013212442
2024,Khuzdar,34,11.6,24.7487,78.7799,997214.0,1237.0,0.0,35380.0,0.2,447,305,0,0.1738751797782656,,0.0729707654671559
2024,Killa Abdullah,34,0.0,29.7418,19.8352,361971.0,1500.0,0.0,3553.0,0.2,83,40,3,0.4287097708744768,0.0553599556893324,0.4059657356290133
2024,Killa Saifullah,34,0.1,24.1097,72.7597,380200.0,1500.0,0.0,6831.0,0.2,3,191,1,0.593655899386137,0.0738467175329518,0.6309963390755989
2024,Kohlu,34,6.1429,24.7172,83.4251,260220.0,1000.0,0.0,7610.0,0.2,220,155,1,0.0873750639851818,0.0705503822781885,0.0825569237395062
2024,Lasbella,34,1.3429,27.2088,84.7048,680977.0,,,,,100,388,4,,,
2024,Loralai,34,2.6286,23.2493,83.234,272432.0,1400.0,0.0,3785.0,0.2,344,69,10,0.2397499634851854,0.0922442411808811,0.2239369480309538
2024,Mastung,34,0.3429,25.2518,49.5733,313271.0,1700.0,0.0,3308.0,0.2,105,141,10,0.0748152722176353,,0.0206340065634735
