target,model_path,mae,rmse,r2,train_rows,test_rows
Malaria_Risk,outputs/models\catboost_Malaria_Risk_20251207T215658Z.cbm,0.5612702725440809,1.2979492135228659,0.9825163528562747,3067,1272
AD_Risk,outputs/models\catboost_AD_Risk_20251207T215658Z.cbm,0.2927150600214172,0.5101116884866552,0.9907030069958453,3067,1272
Typhoid_Risk,outputs/models\catboost_Typhoid_Risk_20251207T215658Z.cbm,0.013595111416695409,0.03698844618161347,0.9893606918386687,3067,1272
