target,model_path,mae,rmse,r2,train_rows,test_rows
Malaria_Risk_next_week,outputs/models\catboost_Malaria_Risk_next_week_20260303T195819Z.cbm,1.7180913080715954,2.9531770147665526,0.9065059253537567,3604,712
AD_Risk_next_week,outputs/models\catboost_AD_Risk_next_week_20260303T195819Z.cbm,1.3215925738719763,2.052056257999441,0.8371663109420133,3604,712
Typhoid_Risk_next_week,outputs/models\catboost_Typhoid_Risk_next_week_20260303T195819Z.cbm,0.19511872032136424,0.30750683378040045,0.44678177606961156,3604,712
